year,recipient_name,purpose_code,climate_adaptation,usd_disbursement,usd_disbursement_deflated
2018,Mozambique,21010,2,0.976396,1.016246
2018,Tanzania,15160,2,0.160157,0.158498
2018,Honduras,23630,2,1.014897,1.004388
2018,"South America, regional",41010,2,10.261287,10.32164
2018,Somalia,31161,2,0.069607,0.068886
2018,Somalia,15170,2,0.079115,0.078296
2018,Somalia,31140,2,0.12088,0.119628
2018,Viet Nam,43082,2,1.101443,1.090038
2018,Viet Nam,43060,2,10.465528,10.921289
2018,Viet Nam,41082,2,0.293718,0.290677
2018,Viet Nam,43030,2,5.511299,5.747973
2018,Haiti,31162,2,0.601735,0.583283
2018,Haiti,31194,2,0.018848,0.01841
2018,Haiti,41081,2,0.015325,0.014923
2018,Somalia,32140,2,0.086925,0.086025
2018,India,23210,2,0.084976,0.084096
2018,"Africa, regional",16020,2,0.086661,0.085763
2018,"Africa, regional",31161,2,0.086661,0.085763
2018,"Africa, regional",43040,2,1.291559,1.29691
2018,Nicaragua,32161,2,0.008337,0.008251
2018,Nicaragua,31140,2,0.803331,0.820444
2018,Nicaragua,31194,2,0.058358,0.057754
2018,Nepal,74020,2,0.042855,0.042339
2018,Cambodia,41081,2,0.035198,0.032636
2018,Cambodia,43040,2,0.005346,0.005291
2018,Cambodia,15150,2,0.01218,0.012054
2018,Cambodia,16050,2,0.0203,0.02009
2018,Kenya,14031,2,0.820354,0.898165
2018,Kenya,14081,2,0.012367,0.012239
2018,"South of Sahara, regional",32182,2,0.040933,0.040509
2018,"South of Sahara, regional",41082,2,0.053059,0.056758
2018,Viet Nam,14010,2,0.347212,0.354431
2018,Viet Nam,14015,2,0.82854,0.831353
2018,Namibia,31120,2,0.021126,0.020907
2018,Viet Nam,14020,2,0.180918,0.179045
2018,Namibia,32130,2,0.030214,0.029901
2018,Namibia,31165,2,0.04532,0.044851
2018,Kenya,23630,2,0.543516,0.537888
2018,"South America, regional",15150,2,0.009003,0.00891
2018,Egypt,14015,2,0.085852,0.084963
2018,South Africa,14021,2,0,0
2018,South Africa,74020,2,0,0
2018,"Bilateral, unspecified",14032,2,0.05,0.057665
2018,Ghana,31182,2,0.065151,0.075139
2018,Ethiopia,31110,2,4.740824,5.185441
2018,Kenya,31182,2,1.764349,1.748856
2018,Uganda,31161,2,0.44559,0.513903
2018,Kenya,31161,2,0.15905,0.165405
2018,"South of Sahara, regional",31182,2,7.863568,9.069122
2018,Nigeria,31182,2,0.130302,0.150278
2018,"South of Sahara, regional",31150,2,2.867199,3.306766
2018,Bangladesh,31182,2,0.913004,1.052976
2018,Tanzania,31161,2,0.44559,0.513903
2018,India,31182,2,1.443988,1.665364
2018,Argentina,43040,2,1.606047,1.670822
2018,"Bilateral, unspecified",23183,2,23.136256,24.293207
2018,Colombia,74020,2,1.144802,1.191526
2018,Rwanda,41081,2,0.070813,0.071363
2018,"Bilateral, unspecified",16050,2,0,0
2018,Moldova,14031,2,0.033046,0.033466
2018,Tanzania,15130,2,0.003996,0.004046
2018,Georgia,15130,2,0.004206,0.004259
2018,Georgia,15150,2,0.134437,0.154259
2018,Myanmar,15130,2,58.668712,59.41483
2018,Ukraine,15130,2,0.081208,0.08224
2018,Kenya,14030,2,0.063928,0.064741
2018,Kenya,41040,2,0.063928,0.064741
2018,Cook Islands,14010,2,0.268291,0.279241
2018,Cook Islands,14015,2,0.134146,0.139621
2018,Cook Islands,43060,2,0.939018,0.977344
2018,Iraq,31120,2,1.3008,1.353891
2018,Micronesia,31320,2,0.119643,0.124526
2018,Micronesia,41030,2,0.335001,0.348674
2018,Micronesia,41081,2,0.023929,0.024905
2018,Ecuador,31120,2,0,0
2018,Ecuador,31193,2,0,0
2018,Ecuador,31210,2,0,0
2018,Mongolia,43030,2,23.308065,24.257744
2018,Mongolia,43060,2,0.788529,0.820712
2018,"South of Sahara, regional",31140,2,1.281818,1.328313
2018,"South of Sahara, regional",31163,2,0.5664,0.589517
2018,Ecuador,43060,2,0.693783,0.7221
2018,Armenia,41030,2,0.019014,0.01979
2018,Armenia,43030,2,0.019014,0.01979
2018,Armenia,43060,2,0.215495,0.224291
2018,Mauritius,31320,2,0.166656,0.173458
2018,Mauritius,41030,2,1.333245,1.38766
2018,Mauritius,43072,2,0.166656,0.173458
2018,South Africa,41081,2,0.24333,0.253261
2018,Ghana,14010,2,4.369483,4.542673
2018,Guinea-Bissau,31110,2,0.949642,0.988401
2018,Guinea-Bissau,31120,2,3.434499,3.44262
2018,Guinea-Bissau,31150,2,0.7585,0.789457
2018,Guinea-Bissau,41081,2,0.37925,0.394729
2018,Namibia,14031,2,0.824646,0.858303
2018,Kenya,52010,2,3.954176,4.115562
2018,Madagascar,43040,2,3.030506,3.007936
2018,Mauritania,52010,2,1.978572,2.044355
2018,Eritrea,43040,2,0.450196,0.46857
2018,Djibouti,43040,2,2.806261,2.795405
2018,Namibia,14010,2,0.937907,0.97218
2018,Namibia,14015,2,0.824646,0.858303
2018,Namibia,23210,2,0.412323,0.429151
2018,Namibia,23230,2,0.412323,0.429151
2018,Namibia,23240,2,0.412323,0.429151
2018,Namibia,31110,2,0.412323,0.429151
2018,Costa Rica,31120,2,2.38575,2.483122
2018,Cuba,43060,2,1.039397,1.081819
2018,Jordan,14010,2,3.073934,3.167831
2018,Myanmar,43040,2,1.131594,1.168807
2018,India,14010,2,3.431922,3.614491
2018,Fiji,31120,2,0.059913,0.062358
2018,India,31310,2,0.44762,0.465889
2018,India,41030,2,0.251792,0.262069
2018,Cambodia,52010,2,0.553654,0.576251
2018,Lao People's Democratic Republic,74020,2,1.487515,1.548321
2018,Fiji,31110,2,0.059913,0.062358
2018,Fiji,31310,2,0.089869,0.093537
2018,Fiji,41030,2,0.443935,0.44953
2018,Fiji,41081,2,0.066514,0.063823
2018,Fiji,43030,2,0.209694,0.218253
2018,Fiji,43060,2,0.473479,0.431647
2018,Solomon Islands,43030,2,0.610313,0.635222
2018,India,31162,2,0.02328,0.02423
2018,Jordan,41010,2,0.21672,0.225565
2018,Kiribati,41010,2,0.26527,0.276097
2018,Lao People's Democratic Republic,41010,2,0.80356,0.836357
2018,Mexico,43030,2,0.47716,0.53432
2018,Mozambique,23210,2,0.57457,0.598021
2018,Myanmar,41010,2,1.209786,1.344853
2018,Philippines,41010,2,2.202544,2.271015
2018,Rwanda,43010,2,1.37225,1.428257
2018,Thailand,32110,2,0.02613,0.027196
2018,"America, regional",41010,2,11.923263,12.238505
2018,"Europe, regional",41030,2,0.00705,0.007338
2018,"Middle East, regional",41010,2,1.631725,1.611862
2018,"Asia, regional",12250,2,0.15041,0.156549
2018,"Bilateral, unspecified",43073,2,1.21537,1.264974
2018,"America, regional",31110,2,0.14906,0.155144
2018,"Bilateral, unspecified",31163,2,1.14912,1.19602
2018,"Middle East, regional",31110,2,0.00561,0.005839
2018,"America, regional",31120,2,0.02609,0.027155
2018,"Africa, regional",31140,2,9.423392,9.519038
2018,"America, regional",74020,2,1.20688,1.256137
2018,"Asia, regional",31310,2,0.0552,0.057453
2018,"Asia, regional",31110,2,0.36565,0.382
2018,"Bilateral, unspecified",43071,2,1.307551,1.344887
2018,"Bilateral, unspecified",31140,2,0.81748,0.850844
2018,"America, regional",43073,2,5e-05,5.2e-05
2018,"Bilateral, unspecified",16062,2,0.5709,0.594201
2018,"Bilateral, unspecified",31320,2,0.81425,0.847483
2018,"Asia, regional",31220,2,1e-05,1e-05
2018,"Africa, regional",31120,2,0.08937,0.093018
2018,"America, regional",41030,2,1.949325,1.96008
2018,"Bilateral, unspecified",31192,2,3.20387,3.334633
2018,"Bilateral, unspecified",31195,2,2.25479,2.346817
2018,"Africa, regional",43071,2,0.30567,0.318146
2018,"Bilateral, unspecified",16020,2,0.02465,0.025656
2018,"Asia, regional",43071,2,0.16683,0.173639
2018,"America, regional",43071,2,5e-05,5.2e-05
2018,"Africa, regional",41030,2,0.071202,0.073801
2018,"America, regional",43040,2,0.02609,0.027155
2018,"Middle East, regional",41030,2,0.00281,0.002925
2018,"Bilateral, unspecified",31391,2,0.15537,0.161711
2018,"Asia, regional",74020,2,0.15118,0.15735
2018,"Europe, regional",31110,2,0.01409,0.014665
2018,"Asia, regional",31195,2,0.13477,0.140271
2018,"Bilateral, unspecified",31150,2,0.35709,0.371664
2018,Costa Rica,41010,2,0.056392,0.055283
2018,North Macedonia,11420,2,0.001556,0.001482
2018,"South Asia, regional",41010,2,0.081887,0.096598
2018,Iraq,41082,2,0.002455,0.002192
2018,Nigeria,14010,2,0.00502,0.004483
2018,"Asia, regional",23220,2,11.197053,13.208539
2018,"Asia, regional",23360,2,11.197053,13.208539
2018,"Asia, regional",31165,2,11.197053,13.208539
2018,Lao People's Democratic Republic,14015,2,0.448877,0.467197
2018,India,14022,2,3.571896,3.71768
2018,Haiti,31161,2,0,0
2018,Cambodia,14022,2,2.466161,2.566815
2018,Cambodia,14050,2,0.822057,0.855441
2018,Kenya,15170,2,0.034941,0.041218
2018,Bangladesh,31130,2,0.661913,0.688928
2018,India,14031,2,67.927586,70.699985
2018,China (People's Republic of),21010,2,11.692138,12.169342
2018,China (People's Republic of),31220,2,8.705926,9.06125
2018,China (People's Republic of),14015,2,47.122329,49.034543
2018,Cambodia,43030,2,3.096015,3.222374
2018,Tajikistan,43082,2,0.040131,0.047342
2018,Lao People's Democratic Republic,21020,2,3.702349,3.838108
2018,Lao People's Democratic Republic,31130,2,0.500517,0.520945
2018,"South Asia, regional",41082,2,0.131347,0.154942
2018,Haiti,31166,2,0,0
2018,"Africa, regional",11420,2,1.128513,1.331244
2018,Egypt,41010,2,0.063863,0.075336
2018,Uganda,41082,2,0.115808,0.135908
2018,"Bilateral, unspecified",23182,2,0.029505,0.028113
2018,Burkina Faso,31181,2,0.771172,0.909709
2018,Myanmar,31382,2,0.089792,0.105923
2018,Timor-Leste,14010,2,0.045402,0.040541
2018,Lao People's Democratic Republic,31140,2,3.148278,3.276773
2018,Lao People's Democratic Republic,31161,2,0.731396,0.761248
2018,India,43060,2,10.87306,11.325153
2018,"Bilateral, unspecified",99810,2,0.110817,0.112343
2018,China (People's Republic of),31130,2,12.103476,12.597468
2018,Bangladesh,31140,2,2.156555,2.244573
2018,China (People's Republic of),43030,2,0.527688,0.54597
2018,Senegal,15150,2,0.107663,0.105229
2018,Fiji,41010,2,1.082162,1.276218
2018,"Africa, regional",25030,2,2.001132,1.976588
2018,Peru,14010,2,1.483341,1.588184
2018,Peru,14015,2,3.322216,3.437066
2018,Peru,14040,2,0.555513,0.655307
2018,Peru,31140,2,0.571437,0.671318
2018,Peru,41082,2,1.140333,1.329785
2018,Colombia,41010,2,0.877417,0.908899
2018,Haiti,31120,2,0.110209,0.110809
2018,Ghana,41010,2,4.760043,4.729675
2018,"Oceania, regional",15111,2,0.347195,0.409567
2018,Senegal,31130,2,0.710865,0.813176
2018,Nigeria,41010,2,0.057287,0.067579
2018,Haiti,43040,2,1.561029,1.541883
2018,Ghana,43082,2,0.001817,0.002144
2018,Egypt,41082,2,0.029993,0.03538
2018,Bangladesh,41082,2,0.032448,0.037572
2018,Ghana,41082,2,0.071129,0.072112
2018,"Africa, regional",11182,2,0.002972,0.003506
2018,Lao People's Democratic Republic,31382,2,0.089792,0.105923
2018,"Caribbean, regional",74020,2,4.896966,4.836905
2018,States Ex-Yugoslavia unspecified,43010,2,1.044778,1.031963
2018,Malawi,41081,2,0.049546,0.048938
2018,Timor-Leste,41010,2,0.962823,0.951014
2018,Myanmar,24030,2,0.617236,0.728119
2018,Myanmar,24040,2,0.617236,0.728119
2018,Myanmar,24081,2,0.617236,0.728119
2018,Myanmar,41081,2,0.628484,0.738163
2018,Saint Vincent and the Grenadines,41010,2,0.045206,0.053327
2018,South Africa,43030,2,0.289912,0.341993
2018,Egypt,14022,2,2.346276,2.317499
2018,Indonesia,15170,2,0.034941,0.041218
2018,Pakistan,41082,2,0.00321,0.003083
2018,Djibouti,41010,2,0.493544,0.487491
2018,"Asia, regional",11182,2,0.002972,0.003506
2018,"South of Sahara, regional",15170,2,0.034941,0.041218
2018,Malawi,31140,2,0.23325,0.233576
2018,"Caribbean, regional",23220,2,3.433763,4.050619
2018,"Caribbean, regional",23360,2,3.433763,4.050619
2018,"Caribbean, regional",31165,2,3.433763,4.050619
2018,"Caribbean, regional",43010,2,3.433763,4.050619
2018,Dominica,23110,2,0,0
2018,Dominica,23183,2,0,0
2018,Dominica,23230,2,0,0
2018,Mexico,21010,2,0,0
2018,Mexico,23183,2,0.181787,0.162325
2018,Mexico,23210,2,0,0
2018,Mexico,23220,2,0,0
2018,Mexico,23230,2,0.00013,0.000126
2018,Mexico,23240,2,0,0
2018,Mexico,23270,2,0,0
2018,Mexico,23630,2,0,0
2018,Mexico,31120,2,0,0
2018,Mexico,31220,2,0,0
2018,"South America, regional",41081,2,0.19163,0.226055
2018,Suriname,74020,2,0.090141,0.106334
2018,Saint Vincent and the Grenadines,43060,2,3.043411,3.173901
2018,Pakistan,43040,2,0.000299,0.000353
2018,"America, regional",23220,2,7.76329,9.15792
2018,"America, regional",23360,2,7.76329,9.15792
2018,"America, regional",31165,2,7.76329,9.15792
2018,"America, regional",43010,2,7.80589,9.207051
2018,Saint Vincent and the Grenadines,74020,2,0.090412,0.106654
2018,India,21020,2,341.203229,355.129112
2018,Sri Lanka,23110,2,0.648117,0.674569
2018,Sri Lanka,23630,2,12.803283,13.325837
2018,Cambodia,99810,2,0.11875,0.123597
2018,Sri Lanka,14031,2,8.808014,9.167505
2018,Sri Lanka,14050,2,0.155292,0.16163
2018,Sri Lanka,31191,2,0.301449,0.313753
2018,Sri Lanka,43030,2,0.807466,0.833136
2018,Sri Lanka,21020,2,65.406172,68.075662
2018,Philippines,43040,2,0.668919,0.667387
2018,Cuba,43040,2,0.110646,0.108144
2018,Nepal,14010,2,4.41312,4.6009
2018,"Caribbean & Central America, regional",21010,2,0,0
2018,"Caribbean & Central America, regional",23183,2,0,0
2018,"Caribbean & Central America, regional",23210,2,0,0
2018,"Caribbean & Central America, regional",23220,2,0,0
2018,"Caribbean & Central America, regional",23230,2,0,0
2018,"Caribbean & Central America, regional",23240,2,0,0
2018,"Caribbean & Central America, regional",23270,2,0,0
2018,"Caribbean & Central America, regional",23630,2,0,0
2018,"Caribbean & Central America, regional",31120,2,0,0
2018,"Caribbean & Central America, regional",31220,2,0,0
2018,Mali,31140,2,11.214072,11.289497
2018,Suriname,43060,2,0.045071,0.053167
2018,Paraguay,31110,2,0.470125,0.459496
2018,Senegal,31110,2,0.34807,0.344084
2018,Panama,14010,2,0.02702,0.031873
2018,"Africa, regional",23210,2,4.123441,4.072866
2018,Morocco,14010,2,2.809749,2.84113
2018,Belize,43060,2,0.045071,0.053167
2018,Uganda,31165,2,0.002327,0.002275
2018,Paraguay,41010,2,0.017194,0.020282
2018,Peru,43082,2,0.004708,0.004601
2018,Mauritania,43040,2,0.248493,0.247196
2018,Suriname,41010,2,1.077763,1.073193
2018,Cambodia,21020,2,15.541347,16.175652
2018,China (People's Republic of),31140,2,5.540123,5.767547
2018,Kiribati,74020,2,0.008219,0.007339
2018,Bangladesh,31161,2,0.487937,0.507852
2018,Cambodia,31382,2,0.089792,0.105923
2018,Sri Lanka,23183,2,0.140885,0.125802
2018,Niger,31140,2,0.079798,0.094132
2018,Kenya,14020,2,0.116544,0.111041
2018,Haiti,31193,2,0,0
2018,Argentina,41010,2,0.016182,0.019089
2018,Tunisia,31182,2,0.46426,0.497929
2018,Guatemala,31110,2,0.095054,0.11213
2018,Uzbekistan,14010,2,0.081254,0.077838
2018,Bangladesh,14031,2,47.341194,49.253218
2018,Sri Lanka,14081,2,0.08162,0.072882
2018,Bangladesh,14030,2,0.454469,0.405813
2018,Sri Lanka,14010,2,0.032289,0.028832
2018,"Caribbean, regional",14010,2,0.001689,0.001992
2018,India,15170,2,0.162421,0.169392
2018,China (People's Republic of),31161,2,1.66324,1.731124
2018,Pakistan,23630,2,7.62269,7.933803
2018,Viet Nam,14031,2,37.891058,39.40932
2018,Viet Nam,21020,2,33.015224,34.362709
2018,Honduras,52010,2,0.118022,0.115354
2018,Myanmar,31110,2,0.231322,0.26707
2018,Brazil,41010,2,0.948405,0.955016
2018,Senegal,52010,2,0.203236,0.198641
2018,Paraguay,41082,2,0.000417,0.000492
2018,"Caribbean & Central America, regional",31182,2,0.540422,0.590623
2018,Argentina,41082,2,0.000208,0.000246
2018,Ghana,43060,2,0.159981,0.18872
2018,Haiti,31130,2,0.743037,0.876519
2018,Haiti,31150,2,0,0
2018,Haiti,31181,2,0,0
2018,Ethiopia,31191,2,0.138059,0.156156
2018,Viet Nam,31161,2,0,0
2018,Viet Nam,31191,2,0,0
2018,Nicaragua,31110,2,0.177669,0.192878
2018,Bangladesh,23630,2,81.979266,85.325171
2018,Bangladesh,14032,2,3.165403,3.294596
2018,Bangladesh,21010,2,15.624363,16.262056
2018,Bangladesh,43030,2,17.273418,17.814875
2018,Bangladesh,14050,2,4.696843,4.88854
2018,China (People's Republic of),14031,2,31.96418,33.268768
2018,China (People's Republic of),14050,2,4.330905,4.507666
2018,China (People's Republic of),11330,2,0.00517,0.005381
2018,China (People's Republic of),14022,2,18.358196,19.107467
2018,Bangladesh,16030,2,3.037598,3.161575
2018,China (People's Republic of),23110,2,10.00561,10.413979
2018,"Europe, regional",23220,2,3.732351,4.402846
2018,"Europe, regional",23360,2,3.732351,4.402846
2018,"Europe, regional",31165,2,3.732351,4.402846
2018,"Europe, regional",43010,2,3.920053,4.588246
2018,Sri Lanka,99810,2,0.10822,0.112637
2018,Bhutan,14032,2,0.071855,0.074787
2018,Bhutan,14031,2,0.764855,0.796071
2018,China (People's Republic of),32161,2,0,0
2018,Bhutan,14050,2,0.018093,0.018831
2018,Bhutan,43030,2,0.253575,0.263924
2018,Bhutan,14022,2,0.168855,0.175746
2018,"Asia, regional",31161,2,5.02933,5.234597
2018,Maldives,14050,2,0.107641,0.112034
2018,India,23630,2,15.373751,16.001216
2018,Bolivia,41082,2,0.000208,0.000246
2018,Haiti,31182,2,0,0
2018,Philippines,21020,2,0.38788,0.403711
2018,Belize,74020,2,0.124267,0.139254
2018,Zimbabwe,41010,2,0.045521,0.053699
2018,Iraq,14010,2,0.00251,0.002241
2018,Viet Nam,31382,2,0.089792,0.105923
2018,Tuvalu,41081,2,0.043846,0.040317
2018,Cambodia,14010,2,0.013113,0.011709
2018,Rwanda,41082,2,0.041136,0.036732
2018,Ukraine,22020,2,0.009705,0.008666
2018,Tonga,14010,2,0.020663,0.018451
2018,Iraq,41081,2,0.008998,0.008035
2018,Philippines,43060,2,2.391584,2.323226
2018,Palau,14010,2,0.010331,0.009225
2018,Malaysia,14010,2,0.013113,0.011709
2018,El Salvador,74020,2,0.024946,0.022275
2018,Cameroon,43030,2,0.027408,0.024474
2018,Viet Nam,41081,2,1.253322,1.137223
2018,Philippines,14010,2,0.052019,0.04645
2018,Maldives,23270,2,1.04547,1.08814
2018,Tajikistan,41010,2,3.587216,3.7344
2018,"Caribbean & Central America, regional",31110,2,1.428945,1.483981
2018,"Caribbean & Central America, regional",31161,2,0.308618,0.36406
2018,"Caribbean & Central America, regional",31181,2,0.308618,0.36406
2018,"Caribbean & Central America, regional",41030,2,1.730194,1.793371
2018,"Caribbean & Central America, regional",41081,2,0.308618,0.36406
2018,"Caribbean & Central America, regional",43060,2,9.160264,9.263875
2018,"Africa, regional",23220,2,11.197053,13.208539
2018,"Africa, regional",43010,2,11.919045,13.922017
2018,"Africa, regional",23360,2,11.197053,13.208539
2018,"Africa, regional",31165,2,11.197053,13.208539
2018,Ethiopia,23210,2,0.007635,0.007275
2018,"Caribbean, regional",21010,2,0,0
2018,"Caribbean, regional",23183,2,0,0
2018,"Caribbean, regional",23210,2,0,0
2018,"Caribbean, regional",23230,2,0,0
2018,"Caribbean, regional",23240,2,0,0
2018,"Caribbean, regional",23270,2,0,0
2018,"Caribbean, regional",23630,2,0,0
2018,"Caribbean, regional",31120,2,0,0
2018,"Caribbean, regional",31220,2,0,0
2018,Thailand,31382,2,0.089792,0.105923
2018,Senegal,31120,2,0.599765,0.661105
2018,Senegal,31193,2,0.227795,0.268717
2018,Belize,41010,2,0.045071,0.053167
2018,Kenya,31150,2,0,0
2018,Kenya,31163,2,0.010226,0.010783
2018,Kenya,31320,2,0,0
2018,Ethiopia,14022,2,0.098022,0.093394
2018,"Caribbean & Central America, regional",14010,2,0.005066,0.005976
2018,"South America, regional",21010,2,0,0
2018,"South America, regional",23183,2,0,0
2018,"South America, regional",23210,2,0,0
2018,"South America, regional",23230,2,0,0
2018,"South America, regional",23240,2,0,0
2018,"South America, regional",23270,2,0,0
2018,"South America, regional",23630,2,0,0
2018,"South America, regional",31120,2,0,0
2018,"South America, regional",31220,2,0,0
2018,Cuba,23230,2,0,0
2018,Colombia,14015,2,0,0
2018,China (People's Republic of),11420,2,0.000929,0.000885
2018,Brazil,15150,2,0.072156,0.071353
2018,Tunisia,11420,2,0.019695,0.018766
2018,Ethiopia,14020,2,0,0
2018,Bolivia,15112,2,0.499368,0.504732
2018,Mali,31181,2,0,0
2018,Mali,31220,2,0,0
2018,Togo,25010,2,0.028924,0.027558
2018,Niger,11430,2,0.014332,0.013655
2018,Niger,43010,2,0.02382,0.022843
2018,Guyana,74020,2,0.064795,0.063896
2018,"Bilateral, unspecified",33210,2,0.194972,0.185767
2018,Maldives,43060,2,0.740577,0.705613
2018,Lebanon,41010,2,0,0
2018,Nauru,14031,2,0.023009,0.021923
2018,Nauru,31140,2,0.023009,0.021923
2018,Mozambique,11110,2,0.199384,0.189971
2018,Mozambique,11330,2,0.074769,0.071239
2018,Mozambique,43030,2,7.128235,7.359098
2018,Cameroon,43040,2,0,0
2018,Peru,41081,2,0.046347,0.046382
2018,Maldives,15110,2,0.107153,0.102094
2018,Argentina,11420,2,0.019473,0.018555
2018,Ecuador,11420,2,0.00328,0.003125
2018,"America, regional",41020,2,0.150429,0.144779
2018,"America, regional",41081,2,0.023604,0.02249
2018,Ethiopia,14030,2,0.019997,0.021606
2018,"America, regional",23210,2,0.135628,0.129225
2018,"America, regional",31130,2,0.067814,0.064612
2018,Niger,31130,2,0.173623,0.165426
2018,Colombia,99810,2,0.299794,0.295257
2018,Cameroon,14010,2,0.133809,0.127342
2018,Cameroon,14031,2,0.141803,0.135662
2018,Cameroon,23210,2,0.262599,0.250201
2018,Burkina Faso,31291,2,0.014163,0.013494
2018,West Bank and Gaza Strip,31140,2,0.284989,0.271534
2018,Mozambique,31220,2,0.037177,0.035422
2018,Ecuador,74020,2,0.002951,0.002811
2018,Afghanistan,21050,2,0.59011,0.56225
2018,China (People's Republic of),23183,2,0.018484,0.017612
2018,China (People's Republic of),23510,2,0.003697,0.003522
2018,China (People's Republic of),41081,2,0.158974,0.151469
2018,China (People's Republic of),74020,2,0.009242,0.008806
2018,Botswana,43060,2,0.035407,0.033735
2018,Mauritania,31130,2,0.012982,0.01237
2018,Mauritania,12240,2,1.18022,1.1245
2018,Mauritania,25010,2,0.59011,0.56225
2018,Mauritania,31120,2,0.886345,0.851778
2018,Democratic Republic of the Congo,41020,2,0.243597,0.232097
2018,Kenya,11120,2,0.000302,0.000288
2018,Kenya,11230,2,7.6e-05,7.2e-05
2018,Kenya,12250,2,0.000378,0.00036
2018,Lebanon,31181,2,0.240984,0.229607
2018,Lebanon,43040,2,0.361476,0.34441
2018,China (People's Republic of),41082,2,0.792227,0.788461
2018,Albania,11120,2,0.008146,0.007762
2018,Albania,11420,2,0.043446,0.041395
2018,Albania,99820,2,0.002715,0.002587
2018,"South America, regional",43030,2,0.036169,0.034712
2018,Niger,31120,2,4.408984,4.452584
2018,West Bank and Gaza Strip,41081,2,0.045392,0.043538
2018,Saint Lucia,14031,2,0.081882,0.078017
2018,Saint Lucia,41020,2,0.081882,0.078017
2018,Kenya,31181,2,0,0
2018,States Ex-Yugoslavia unspecified,41020,2,0.035409,0.033737
2018,States Ex-Yugoslavia unspecified,41081,2,0.035409,0.033737
2018,"Bilateral, unspecified",11330,2,0,0
2018,"Bilateral, unspecified",23230,2,0,0
2018,Cameroon,11220,2,0,0
2018,Cameroon,11330,2,0,0
2018,Cameroon,12181,2,0,0
2018,Cameroon,31130,2,0,0
2018,Cameroon,31140,2,0,0
2018,"America, regional",23110,2,0.133566,0.12726
2018,Nicaragua,31281,2,0.004013,0.003824
2018,Venezuela,31165,2,0.005094,0.004853
