year,recipient_name,sector_code,usd_disbursement,usd_disbursement_deflated,climate_mitigation
2021,Bosnia and Herzegovina,152,0.090354,0.082996,1 or 2
2021,"Europe, regional",152,0.008865,0.008118,1 or 2
2021,Eritrea,160,0.004139,0.00379,1 or 2
2021,Armenia,160,0.315173,0.294986,1 or 2
2021,Egypt,160,0.800579,0.837178,1 or 2
2021,Georgia,160,0.013009,0.011913,1 or 2
2021,Albania,160,0.028515,0.026506,1 or 2
2021,Turkmenistan,160,0.003311,0.003032,1 or 2
2021,Iran,160,0.023651,0.021658,1 or 2
2021,Iraq,160,0.034887,0.031946,1 or 2
2021,Kazakhstan,160,0.003548,0.003249,1 or 2
2021,Libya,160,0.017739,0.016244,1 or 2
2021,Thailand,160,0.00473,0.004332,1 or 2
2021,Türkiye,160,0.065128,0.060148,1 or 2
2021,"America, regional",236,40.208136,36.81926,1 or 2
2021,"Africa, regional",122,17.738884,16.243791,1 or 2
2021,Iraq,232,16.609937,13.910911,1 or 2
2021,Myanmar,236,10.821489,9.092647,1 or 2
2021,Benin,312,0.041014,0.037556,1 or 2
2021,Paraguay,430,0.106982,0.097965,1 or 2
2021,Democratic Republic of the Congo,210,0.14381,0.131689,1 or 2
2021,Niger,140,0.525699,0.482553,1 or 2
2021,Congo,140,0.821774,0.758191,1 or 2
2021,Algeria,312,0.076743,0.074115,1 or 2
2021,Somalia,321,0.067055,0.062836,1 or 2
2021,Guinea,312,0.158246,0.152428,1 or 2
2021,Guinea,410,2.398266,2.289571,1 or 2
2021,Kenya,121,0.057772,0.054443,1 or 2
2021,Colombia,160,0.336511,0.325732,1 or 2
2021,Kenya,210,2.525566,2.379414,1 or 2
2021,"Africa, regional",112,1.564569,1.434089,1 or 2
2021,"Africa, regional",520,0.040208,0.037679,1 or 2
2021,"Caribbean & Central America, regional",113,0.042573,0.039895,1 or 2
2021,"Caribbean & Central America, regional",220,0.049669,0.046544,1 or 2
2021,South Africa,113,0.003798,0.003559,1 or 2
2021,South Africa,210,0.115933,0.108534,1 or 2
2021,Rwanda,321,0.006355,0.005955,1 or 2
2021,Niger,122,0.139174,0.130418,1 or 2
2021,Sri Lanka,232,0.20779,0.189744,1 or 2
2021,China (People's Republic of),233,0.020173,0.018904,1 or 2
2021,Somalia,312,0.085146,0.07979,1 or 2
2021,Niger,160,0.831079,0.782592,1 or 2
2021,Benin,250,2.949489,2.776617,1 or 2
2021,Haiti,113,0.868957,0.81826,1 or 2
2021,Mozambique,312,2.029765,1.819011,1 or 2
2021,South Africa,140,1.65402,1.420504,1 or 2
2021,"South of Sahara, regional",331,67.842274,62.313827,1 or 2
2021,Yemen,140,2.424815,2.273307,1 or 2
2021,"South of Sahara, regional",152,0.541033,0.503773,1 or 2
2021,"Bilateral, unspecified",233,16.857639,15.873715,1 or 2
2021,Sudan,250,1.41229,1.380267,1 or 2
2021,"Middle East, regional",410,0.04074,0.038249,1 or 2
2021,Jordan,250,1.77467,1.666157,1 or 2
2021,North Macedonia,430,5.877775,5.477792,1 or 2
2021,"Europe, regional",140,2.043116,1.904338,1 or 2
2021,Ghana,210,2.008029,1.816667,1 or 2
2021,Iran,140,0.134852,0.125067,1 or 2
2021,Bolivia,240,0.114853,0.107523,1 or 2
2021,Azerbaijan,140,0.238471,0.216864,1 or 2
2021,Kazakhstan,140,0.026967,0.025246,1 or 2
2021,"Southern Africa, regional",140,0.625544,0.582011,1 or 2
2021,Serbia,240,74.045075,68.09644,1 or 2
2021,"Europe, regional",233,0.050067,0.046872,1 or 2
2021,Serbia,151,2.649297,2.525029,1 or 2
2021,Serbia,220,0.000971,0.000909,1 or 2
2021,"South of Sahara, regional",910,0.421619,0.396809,1 or 2
2021,Tunisia,231,33.79359,31.200807,1 or 2
2021,"Melanesia, regional",312,0.474854,0.444552,1 or 2
2021,"Bilateral, unspecified",332,0.2388,0.223561,1 or 2
2021,Iran,231,0.394999,0.369802,1 or 2
2021,Brazil,312,2.546893,2.453259,1 or 2
2021,"Central America, regional",312,2.136187,2.058448,1 or 2
2021,Kazakhstan,321,2.639497,2.466549,1 or 2
2021,China (People's Republic of),236,0,0,1 or 2
2021,Kosovo,236,12.972456,12.145972,1 or 2
2021,China (People's Republic of),240,15.283921,14.344195,1 or 2
2021,Morocco,236,0.404453,0.378644,1 or 2
2021,Mexico,231,30.316618,28.378165,1 or 2
2021,Montenegro,236,0.418577,0.391867,1 or 2
2021,Georgia,236,5.464293,5.115607,1 or 2
2021,Egypt,233,92.145729,77.172538,1 or 2
2021,Bangladesh,236,109.217815,93.420423,1 or 2
2021,"Africa, regional",220,4.099304,3.845521,1 or 2
2021,Albania,232,3.083362,2.886607,1 or 2
2021,Albania,236,11.008476,10.306005,1 or 2
2021,Namibia,232,0,0,1 or 2
2021,Namibia,236,0,0,1 or 2
2021,North Macedonia,236,0.687108,0.643262,1 or 2
2021,South Africa,236,0,0,1 or 2
2021,Serbia,236,7.931341,7.425228,1 or 2
2021,Namibia,240,0.003335,0.003122,1 or 2
2021,Bosnia and Herzegovina,240,7.600167,7.115187,1 or 2
2021,North Macedonia,231,0.176151,0.163976,1 or 2
2021,Peru,240,5.43307,5.140328,1 or 2
2021,Albania,231,120.216165,112.549097,1 or 2
2021,Bolivia,232,12.762787,11.71775,1 or 2
2021,Ecuador,234,0.242877,0.227379,1 or 2
2021,Uzbekistan,210,0,0,1 or 2
2021,Kyrgyzstan,236,0,0,1 or 2
2021,Mongolia,210,0.001058,0.000886,1 or 2
2021,Viet Nam,210,54.277061,45.696404,1 or 2
2021,Mexico,240,0,0,1 or 2
2021,Mongolia,233,2.103323,1.870657,1 or 2
2021,Tajikistan,232,2.084374,1.996083,1 or 2
2021,Pakistan,236,0.687825,0.634477,1 or 2
2021,North Macedonia,140,8.65784,8.161607,1 or 2
2021,Togo,236,2.77943,2.602069,1 or 2
2021,Afghanistan,232,7.978925,7.467798,1 or 2
2021,Mongolia,311,3.232862,3.120389,1 or 2
2021,"Central Asia, regional",410,52.579424,49.225662,1 or 2
2021,Armenia,236,0.070364,0.065874,1 or 2
2021,"Africa, regional",114,1.766695,1.652248,1 or 2
2021,"South of Sahara, regional",236,6.247363,5.823066,1 or 2
2021,Dominican Republic,236,1.87887,1.758976,1 or 2
2021,Liberia,236,27.315324,25.501679,1 or 2
2021,Namibia,160,5.527989,5.175233,1 or 2
2021,Morocco,121,1.309613,1.226044,1 or 2
2021,Madagascar,332,0.36912,0.345531,1 or 2
2021,Albania,240,0.132423,0.123972,1 or 2
2021,Tajikistan,111,0.080375,0.075246,1 or 2
2021,Tajikistan,151,0.477825,0.467226,1 or 2
2021,Tajikistan,430,5.580785,5.216303,1 or 2
2021,Afghanistan,151,6.903658,6.463123,1 or 2
2021,Bolivia,231,0.636326,0.594519,1 or 2
2021,Afghanistan,231,5.682589,5.822012,1 or 2
2021,Ukraine,122,2.903558,2.718277,1 or 2
2021,Afghanistan,312,4.134559,3.908635,1 or 2
2021,Afghanistan,250,2.774084,2.698563,1 or 2
2021,Afghanistan,321,1.119184,1.047766,1 or 2
2021,"Eastern Africa, regional",210,0.843292,0.78948,1 or 2
2021,"Far East Asia, regional",312,0.640302,0.601603,1 or 2
2021,El Salvador,312,0.42697,0.399724,1 or 2
2021,Grenada,140,0.698924,0.654325,1 or 2
2021,"Melanesia, regional",410,0.757421,0.709089,1 or 2
2021,"Western Africa, regional",240,0.998571,0.934849,1 or 2
2021,"Southern Africa, regional",410,0.119375,0.11179,1 or 2
2021,"America, regional",151,26.023326,24.730125,1 or 2
2021,"Central Asia, regional",312,1.435137,1.343559,1 or 2
2021,South Africa,321,0.080254,0.075133,1 or 2
2021,Kazakhstan,311,1.14271,1.083534,1 or 2
2021,Argentina,151,0.191875,0.179631,1 or 2
2021,Fiji,114,0.198317,0.185662,1 or 2
2021,Lebanon,152,5.912961,5.535644,1 or 2
2021,Ukraine,160,0.207664,0.194411,1 or 2
2021,Honduras,160,0.124402,0.116462,1 or 2
2021,Madagascar,113,0.118141,0.110602,1 or 2
2021,"South of Sahara, regional",111,0.532167,0.498208,1 or 2
2021,"America, regional",322,0.13721,0.128455,1 or 2
2021,Burkina Faso,113,0.073457,0.068696,1 or 2
2021,Yemen,430,6.66845,6.209664,1 or 2
2021,Nicaragua,160,0.057366,0.053705,1 or 2
2021,"Western Africa, regional",331,2.07531,2.221433,1 or 2
2021,Ukraine,112,0,0,1 or 2
2021,"Africa, regional",152,0,0,1 or 2
2021,"South America, regional",322,2.204253,2.098757,1 or 2
2021,"Central America, regional",232,1.223499,1.141115,1 or 2
2021,Ecuador,321,0.5002,0.465707,1 or 2
2021,Brazil,113,0.027603,0.025841,1 or 2
2021,Colombia,321,11.378484,10.613949,1 or 2
2021,Côte d'Ivoire,236,72.653096,66.664637,1 or 2
2021,Montenegro,233,0,0,1 or 2
2021,Philippines,313,0.057511,0.053842,1 or 2
2021,China (People's Republic of),160,0.098168,0.091903,1 or 2
2021,Togo,160,0.081256,0.076071,1 or 2
2021,Tajikistan,160,0.093835,0.08783,1 or 2
2021,Burkina Faso,122,1.294804,1.266169,1 or 2
2021,Cameroon,160,0.235306,0.220291,1 or 2
2021,Ukraine,113,0.05913,0.055356,1 or 2
2021,"Western Africa, regional",231,5.627032,5.460515,1 or 2
2021,Belarus,232,0.021287,0.019928,1 or 2
2021,Cuba,121,0.029245,0.027379,1 or 2
2021,Brazil,321,0.39504,0.369831,1 or 2
2021,China (People's Republic of),323,0.138363,0.129534,1 or 2
2021,Thailand,321,0.141911,0.132855,1 or 2
2021,Namibia,323,0,0,1 or 2
2021,"Asia, regional",730,1.182592,1.107129,1 or 2
2021,"South of Sahara, regional",113,0.250973,0.245588,1 or 2
2021,"Asia, regional",332,0.037848,0.035432,1 or 2
2021,Haiti,236,0.027356,0.02561,1 or 2
2021,Argentina,430,2.491425,2.317426,1 or 2
2021,Sudan,520,0.557312,0.523537,1 or 2
2021,El Salvador,152,0.074059,0.077966,1 or 2
2021,North Macedonia,151,2.585838,2.426291,1 or 2
2021,Namibia,231,0.476448,0.446044,1 or 2
2021,Gambia,231,0.312108,0.292192,1 or 2
2021,"South Asia, regional",151,4.686377,4.387331,1 or 2
2021,"Central Asia, regional",151,0.823384,0.777622,1 or 2
2021,Rwanda,313,0.002371,0.00222,1 or 2
2021,"Bilateral, unspecified",113,1.204395,1.12754,1 or 2
2021,Burkina Faso,112,0.033734,0.031639,1 or 2
2021,Togo,250,0.01039,0.009727,1 or 2
2021,"Bilateral, unspecified",730,0.023652,0.022143,1 or 2
2021,Mozambique,220,0.000319,0.000299,1 or 2
2021,Togo,410,1.307238,1.216071,1 or 2
2021,"Bilateral, unspecified",520,1.478033,1.485965,1 or 2
2021,Mozambique,720,0.565856,0.557976,1 or 2
2021,Namibia,122,0.025725,0.024083,1 or 2
2021,Albania,210,0.832038,0.778944,1 or 2
2021,Algeria,140,0.437918,0.409974,1 or 2
2021,Algeria,250,1.970139,1.84442,1 or 2
2021,"Far East Asia, regional",140,8.01229,7.546728,1 or 2
2021,Brazil,240,209.274839,191.631186,1 or 2
2021,Côte d'Ivoire,113,5.41138,5.06607,1 or 2
2021,Ghana,113,1.678757,1.571633,1 or 2
2021,"Central Asia, regional",210,1.564217,1.464402,1 or 2
2021,Kyrgyzstan,250,2.47176,2.314033,1 or 2
2021,Kyrgyzstan,321,1.097958,1.070665,1 or 2
2021,Kosovo,231,0.84565,0.789937,1 or 2
2021,Kosovo,140,2.988585,2.916303,1 or 2
2021,Morocco,321,1.708335,1.620211,1 or 2
2021,Peru,236,0.291423,0.272827,1 or 2
2021,Senegal,114,3.016583,2.836535,1 or 2
2021,"Central America, regional",231,1.755532,1.643509,1 or 2
2021,Ukraine,430,4.474865,4.343478,1 or 2
2021,Madagascar,313,0.912262,0.851378,1 or 2
2021,Peru,321,0.593473,0.58181,1 or 2
2021,"Africa, regional",331,0.328088,0.307152,1 or 2
2021,"Western Africa, regional",236,0,0,1 or 2
2021,"Western Africa, regional",321,0.024417,0.022859,1 or 2
2021,Burkina Faso,520,0.988648,0.925413,1 or 2
2021,Gambia,240,4.130428,3.842286,1 or 2
2021,Gambia,232,1.203761,1.119785,1 or 2
2021,Gambia,236,0.648179,0.602961,1 or 2
2021,"South of Sahara, regional",720,0.941128,0.875474,1 or 2
2021,Jamaica,312,5.942726,5.528157,1 or 2
2021,Cameroon,210,0.327531,0.304682,1 or 2
2021,"Oceania, regional",220,0.285388,0.265479,1 or 2
2021,Congo,312,0.350872,0.328799,1 or 2
2021,Guinea-Bissau,140,1.079887,1.004553,1 or 2
2021,Guinea-Bissau,232,1.031569,0.959606,1 or 2
2021,Montserrat,331,2.374136,2.208515,1 or 2
2021,Uganda,210,4.275144,3.977975,1 or 2
2021,Cameroon,250,1.130499,1.051634,1 or 2
2021,Mauritius,313,1.036996,0.965587,1 or 2
2021,"Eastern Africa, regional",313,0.319832,0.29752,1 or 2
2021,Kenya,313,0.501821,0.466813,1 or 2
2021,Guinea,998,0.065835,0.061129,1 or 2
2021,Nigeria,160,0.347682,0.323427,1 or 2
2021,Mali,321,0.745033,0.693059,1 or 2
2021,Mali,331,0.298013,0.277224,1 or 2
2021,Belize,231,0.213239,0.198363,1 or 2
2021,Belize,232,0.20486,0.20932,1 or 2
2021,Belize,151,0.517479,0.481379,1 or 2
2021,Belize,236,1.552436,1.444137,1 or 2
2021,Dominican Republic,210,4.317331,4.016151,1 or 2
2021,Ghana,998,0.056587,0.052639,1 or 2
2021,Nigeria,312,0.420629,0.391286,1 or 2
2021,Cameroon,220,0.017739,0.016501,1 or 2
2021,Burundi,220,0.033113,0.030803,1 or 2
2021,"Caribbean, regional",140,3.327098,3.101048,1 or 2
2021,Benin,210,0.572174,0.532258,1 or 2
2021,"Oceania, regional",321,0.762893,0.709673,1 or 2
2021,"Oceania, regional",331,1.434982,1.337424,1 or 2
2021,"Middle Africa, regional",311,1.407089,1.308945,1 or 2
2021,"Middle Africa, regional",430,1.382181,1.285759,1 or 2
2021,Senegal,210,30.569906,27.988243,1 or 2
2021,Tanzania,332,0.993154,0.923871,1 or 2
2021,Ethiopia,331,0.29848,0.277658,1 or 2
2021,"South of Sahara, regional",210,3.902554,3.630309,1 or 2
2021,Sao Tome and Principe,311,1.908912,1.782256,1 or 2
2021,Democratic Republic of the Congo,114,0.064818,0.060296,1 or 2
2021,Mongolia,236,5.732143,5.332263,1 or 2
2021,China (People's Republic of),321,1.244237,1.163842,1 or 2
2021,"Asia, regional",321,0.015173,0.014114,1 or 2
2021,Afghanistan,236,2.760198,2.567644,1 or 2
2021,Mauritius,311,0.425733,0.396034,1 or 2
2021,"America, regional",331,0.180342,0.171353,1 or 2
2021,Mauritius,312,0.721658,0.67666,1 or 2
2021,Mauritius,410,0.851596,0.788597,1 or 2
2021,"Central America, regional",311,0.415501,0.386515,1 or 2
2021,Yemen,122,1.128796,1.05005,1 or 2
2021,Yemen,311,0.763535,0.725715,1 or 2
2021,Madagascar,122,0.178899,0.167751,1 or 2
2021,Venezuela,311,1.120481,1.041889,1 or 2
2021,Kosovo,151,0.056764,0.052804,1 or 2
2021,Serbia,430,32.96332,30.74813,1 or 2
2021,States Ex-Yugoslavia unspecified,430,20.596642,19.174008,1 or 2
2021,North Macedonia,311,8.98031,8.353834,1 or 2
2021,Türkiye,430,152.972986,142.330457,1 or 2
2021,Kyrgyzstan,151,0.693295,0.644929,1 or 2
2021,Sri Lanka,730,0.133529,0.124214,1 or 2
2021,Argentina,160,0.190066,0.176807,1 or 2
2021,Suriname,151,0.413907,0.385033,1 or 2
2021,Angola,151,0.673081,0.654362,1 or 2
2021,Kyrgyzstan,140,15.250614,14.186717,1 or 2
2021,Gambia,111,0.422281,0.392822,1 or 2
2021,Tajikistan,140,3.315482,3.084191,1 or 2
2021,"South Asia, regional",210,2.324633,2.162465,1 or 2
2021,Kosovo,311,1.984711,1.846255,1 or 2
2021,"Europe, regional",160,1.995587,1.856372,1 or 2
2021,Mali,220,0.468366,0.435692,1 or 2
2021,Comoros,232,1.194312,1.110821,1 or 2
2021,Gabon,140,1.840644,1.709062,1 or 2
2021,Haiti,321,0.045979,0.042772,1 or 2
2021,Eswatini,140,0.039193,0.036334,1 or 2
2021,Comoros,231,0.365515,0.337505,1 or 2
2021,Wallis and Futuna,151,0.004877,0.004537,1 or 2
2021,Eswatini,311,0.118904,0.114926,1 or 2
2021,Democratic Republic of the Congo,998,0.107498,0.099998,1 or 2
2021,Chad,311,4.575773,4.42075,1 or 2
2021,Pakistan,331,1.724137,1.603859,1 or 2
2021,Kosovo,332,0.0636,0.059163,1 or 2
2021,Morocco,331,15.177626,14.11882,1 or 2
2021,Venezuela,151,0.196517,0.185721,1 or 2
2021,Djibouti,410,0.316201,0.294143,1 or 2
2021,"Europe, regional",111,0.413978,0.385099,1 or 2
2021,"North of Sahara, regional",210,0.355251,0.330468,1 or 2
2021,Ukraine,114,0.367372,0.343451,1 or 2
2021,Syrian Arab Republic,311,1.006539,0.938113,1 or 2
2021,Georgia,430,30.138895,28.046648,1 or 2
2021,Nepal,332,0.440303,0.409587,1 or 2
2021,Lao People's Democratic Republic,210,0.661652,0.559324,1 or 2
2021,Paraguay,250,0.328137,0.313946,1 or 2
2021,Paraguay,331,0.532155,0.495031,1 or 2
2021,"Europe, regional",321,0.509212,0.473689,1 or 2
2021,Moldova,236,0.097812,0.090989,1 or 2
2021,Georgia,321,0.825009,0.768561,1 or 2
2021,Moldova,231,0.366292,0.375611,1 or 2
2021,"South America, regional",998,1.679872,1.562683,1 or 2
2021,Kosovo,233,3.223001,2.998162,1 or 2
2021,Tajikistan,311,2.45082,2.284016,1 or 2
2021,Guyana,430,9.09249,8.45819,1 or 2
2021,"Europe, regional",220,0.072245,0.067205,1 or 2
2021,Angola,311,3.370999,3.121978,1 or 2
2021,Yemen,520,3.88841,3.625159,1 or 2
2021,Georgia,311,3.537651,3.307663,1 or 2
2021,"Europe, regional",236,0.14226,0.132336,1 or 2
2021,"Middle Africa, regional",321,3.721038,3.461455,1 or 2
2021,"Middle Africa, regional",151,0.555096,0.516372,1 or 2
2021,"Central Asia, regional",140,4.406587,4.09918,1 or 2
2021,Syrian Arab Republic,410,0.071331,0.068436,1 or 2
2021,Syrian Arab Republic,430,0.056764,0.052804,1 or 2
2021,Bosnia and Herzegovina,250,7.422162,6.905565,1 or 2
2021,Jordan,240,17.738884,16.501402,1 or 2
2021,Namibia,151,0.687213,0.639271,1 or 2
2021,Chad,410,3.251728,3.104148,1 or 2
2021,Suriname,140,0.513807,0.477963,1 or 2
2021,Suriname,430,0.308284,0.286778,1 or 2
2021,Liberia,231,1.026395,1.048201,1 or 2
2021,Gambia,122,0.212788,0.205741,1 or 2
2021,Chad,520,0.971287,0.903529,1 or 2
2021,Sao Tome and Principe,410,1.507933,1.405024,1 or 2
2021,Central African Republic,410,4.401048,4.087182,1 or 2
2021,Central African Republic,430,2.784528,2.590278,1 or 2
2021,Namibia,312,0.110818,0.103833,1 or 2
2021,Ethiopia,220,0.070825,0.065885,1 or 2
2021,Angola,220,0.308858,0.287311,1 or 2
2021,Sierra Leone,231,0.431748,0.409834,1 or 2
2021,Antigua and Barbuda,151,0.129707,0.120658,1 or 2
2021,Tuvalu,140,2.246925,2.090178,1 or 2
2021,Guinea,140,12.109648,11.259511,1 or 2
2021,Ecuador,332,0.138405,0.128749,1 or 2
2021,Argentina,231,0.685312,0.637504,1 or 2
2021,Venezuela,520,0.324799,0.302141,1 or 2
2021,Armenia,235,1.062819,0.988676,1 or 2
2021,Montenegro,210,9.201821,8.559893,1 or 2
2021,Montenegro,998,2.236211,2.080211,1 or 2
2021,"Europe, regional",312,2.270241,2.114461,1 or 2
2021,Azerbaijan,430,1.205535,1.121435,1 or 2
2021,Georgia,240,0.12772,0.11881,1 or 2
2021,Georgia,250,0.773628,0.719659,1 or 2
2021,Montenegro,311,3.147493,2.927921,1 or 2
2021,Afghanistan,140,0.26693,0.255435,1 or 2
2021,"South & Central Asia, regional",210,0.496972,0.462304,1 or 2
2021,States Ex-Yugoslavia unspecified,311,0.497256,0.462567,1 or 2
2021,China (People's Republic of),111,0.11272,0.104857,1 or 2
2021,Tunisia,122,0.027235,0.025335,1 or 2
2021,West Bank and Gaza Strip,520,0.088009,0.081869,1 or 2
2021,Saint Vincent and the Grenadines,311,0.243744,0.22674,1 or 2
2021,Dominica,311,0.600022,0.56164,1 or 2
2021,Belarus,231,0.106942,0.099481,1 or 2
2021,Djibouti,311,0.203081,0.195019,1 or 2
2021,Türkiye,250,101.224425,94.16709,1 or 2
2021,Cuba,240,0.538446,0.500884,1 or 2
2021,Costa Rica,240,0.184484,0.171615,1 or 2
2021,"Central America, regional",430,1.597275,1.49175,1 or 2
2021,Uzbekistan,140,1.307011,1.2586,1 or 2
2021,Bosnia and Herzegovina,740,0.390559,0.365361,1 or 2
2021,North Macedonia,210,27.182363,25.286095,1 or 2
2021,Ukraine,210,0.542723,0.504912,1 or 2
2021,Sao Tome and Principe,313,0.063907,0.061794,1 or 2
2021,Iran,151,0.150993,0.14046,1 or 2
2021,Ecuador,740,0.326774,0.303978,1 or 2
2021,Yemen,232,0,0,1 or 2
2021,Malaysia,331,0,0,1 or 2
2021,Bhutan,331,0,0,1 or 2
2021,Nigeria,220,0,0,1 or 2
2021,Rwanda,160,0,0,1 or 2
2021,"North of Sahara, regional",236,0,0,1 or 2
2021,Benin,113,0,0,1 or 2
2021,Democratic Republic of the Congo,236,0,0,1 or 2
2021,Cabo Verde,332,0,0,1 or 2
2021,Congo,231,0,0,1 or 2
2021,Cameroon,152,0,0,1 or 2
2021,Kenya,331,3.185919,3.002357,1 or 2
2021,Tajikistan,231,0.015072,0.012624,1 or 2
2021,Tajikistan,321,1.028446,1.009568,1 or 2
2021,North Macedonia,321,0.06177,0.066119,1 or 2
2021,"South of Sahara, regional",220,0,0,1 or 2
2021,"Central America, regional",160,0,0,1 or 2
2021,"Central America, regional",220,0,0,1 or 2
2021,Albania,312,0.074036,0.069316,1 or 2
2021,"Caribbean, regional",111,0,0,1 or 2
2021,"South America, regional",113,0,0,1 or 2
2021,"South America, regional",160,0,0,1 or 2
2021,"South America, regional",220,0,0,1 or 2
2021,"Europe, regional",250,0,0,1 or 2
2021,Kosovo,410,0.660652,0.617893,1 or 2
2021,Guinea,130,0.366596,0.382771,1 or 2
2021,Guinea,160,0.042584,0.039613,1 or 2
2021,Gambia,998,0.70311,0.65406,1 or 2
2021,Comoros,311,0.723092,0.679643,1 or 2
2021,Jordan,151,0.322616,0.306515,1 or 2
2021,Egypt,331,0.036601,0.034048,1 or 2
2021,"Central Asia, regional",233,0.946074,0.880075,1 or 2
2021,"Central Asia, regional",740,0.797386,0.74176,1 or 2
2021,Armenia,311,8.769584,8.158189,1 or 2
2021,Lebanon,321,0.344773,0.320721,1 or 2
2021,Algeria,321,4.011829,3.731959,1 or 2
2021,"Central Asia, regional",332,0.630109,0.586152,1 or 2
2021,"Central Asia, regional",331,0.299967,0.279041,1 or 2
2021,Nepal,331,0.566533,0.527011,1 or 2
2021,Cuba,740,0.361552,0.336329,1 or 2
2021,Dominican Republic,111,0.045193,0.04204,1 or 2
2021,Lao People's Democratic Republic,332,0.131317,0.122157,1 or 2
2021,Zambia,121,0.559747,0.527496,1 or 2
2021,"Asia, regional",121,0.342713,0.322967,1 or 2
2021,Pakistan,114,4.307771,4.059573,1 or 2
2021,West Bank and Gaza Strip,220,0.183479,0.172907,1 or 2
2021,Myanmar,520,3.68396,3.471704,1 or 2
2021,Myanmar,730,5.174341,4.876215,1 or 2
2021,West Bank and Gaza Strip,331,1.823068,1.718029,1 or 2
2021,Nigeria,250,0.770315,0.726009,1 or 2
2021,Rwanda,331,1.775671,1.673362,1 or 2
2021,"Eastern Africa, regional",231,3.032429,3.230376,1 or 2
2021,Nigeria,210,5.822803,5.486633,1 or 2
2021,Rwanda,323,0.055021,0.051851,1 or 2
2021,Malaysia,910,0.00011,0.000104,1 or 2
2021,China (People's Republic of),910,0.058985,0.055586,1 or 2
2021,Indonesia,910,0.076808,0.072383,1 or 2
2021,"North of Sahara, regional",910,5.850769,5.513669,1 or 2
2021,Saint Helena,410,1.621527,1.528101,1 or 2
2021,Montserrat,410,0.050446,0.047953,1 or 2
2021,Sri Lanka,313,0.151306,0.142588,1 or 2
2021,Democratic Republic of the Congo,250,0.221689,0.208916,1 or 2
2021,Congo,331,0,0,1 or 2
2021,Nigeria,998,0,0,1 or 2
2021,"Caribbean, regional",122,6.082846,5.732375,1 or 2
2021,Nepal,210,0.611363,0.576136,1 or 2
2021,"Eastern Africa, regional",121,1.183684,1.115484,1 or 2
2021,India,114,0.032883,0.030989,1 or 2
2021,Malaysia,321,0.373155,0.351655,1 or 2
2021,Türkiye,114,0.044598,0.042028,1 or 2
2021,"Middle Africa, regional",312,0,0,1 or 2
2021,"South of Sahara, regional",121,0.214066,0.201732,1 or 2
2021,"Caribbean, regional",740,0.301321,0.297486,1 or 2
2021,Somalia,210,0.885204,0.834202,1 or 2
2021,Somalia,313,0.298866,0.281646,1 or 2
2021,"Asia, regional",233,3.430193,3.232557,1 or 2
2021,Nigeria,321,0.01467,0.013825,1 or 2
2021,Nigeria,331,0.007335,0.006912,1 or 2
2021,Somalia,121,3.063815,2.887289,1 or 2
2021,Somalia,130,9.197842,8.667897,1 or 2
2021,Sierra Leone,236,9.000608,8.482024,1 or 2
2021,Rwanda,322,0.012767,0.012031,1 or 2
2021,Nigeria,520,0.725012,0.683239,1 or 2
2021,"South Asia, regional",321,0,0,1 or 2
2021,Myanmar,233,0.575867,0.542687,1 or 2
2021,Philippines,121,0.01404,0.01323,1 or 2
2021,"America, regional",121,0.439429,0.414111,1 or 2
2021,Lesotho,232,0.712723,0.708786,1 or 2
2021,Brazil,121,0.046987,0.044279,1 or 2
2021,"Eastern Africa, regional",122,0.424288,0.44325,1 or 2
2021,Haiti,130,0.60073,0.643027,1 or 2
2021,South Africa,130,9.1296,9.772416,1 or 2
2021,"Central Asia, regional",250,0,0,1 or 2
2021,Afghanistan,122,2.62153,2.806113,1 or 2
2021,Albania,122,0,0,1 or 2
2021,Angola,122,0,0,1 or 2
2021,Democratic Republic of the Congo,130,1.09585,1.173009,1 or 2
2021,Ethiopia,130,1.16202,1.243837,1 or 2
2021,India,130,0.53253,0.570025,1 or 2
2021,Kazakhstan,122,0,0,1 or 2
2021,Kyrgyzstan,122,0,0,1 or 2
2021,Liberia,130,0.60147,0.64382,1 or 2
2021,Madagascar,130,0.6043,0.64685,1 or 2
2021,Mongolia,122,0.017296,0.016197,1 or 2
2021,Moldova,122,0,0,1 or 2
2021,Montenegro,122,0,0,1 or 2
2021,Nigeria,130,10.06264,10.771151,1 or 2
2021,South Sudan,130,1.47116,1.574744,1 or 2
2021,North Macedonia,122,0,0,1 or 2
2021,"South of Sahara, regional",130,2.557493,2.526146,1 or 2
2021,"Western Africa, regional",130,2.13024,2.280233,1 or 2
2021,Mali,121,0,0,1 or 2
2021,Egypt,220,0,0,1 or 2
2021,Guinea,122,0.11281,0.120753,1 or 2
2021,Mali,122,1.268124,1.22001,1 or 2
2021,Jamaica,112,0.29715,0.318073,1 or 2
2021,Jordan,112,4.63932,4.965976,1 or 2
2021,South Africa,112,0.51098,0.546958,1 or 2
2021,Kosovo,112,0.12712,0.136071,1 or 2
2021,Afghanistan,112,0,0,1 or 2
2021,North Macedonia,250,0.05712,0.061142,1 or 2
2021,Jamaica,740,0,0,1 or 2
2021,Senegal,152,0.07175,0.076802,1 or 2
2021,Syrian Arab Republic,152,0.425,0.454924,1 or 2
2021,Kosovo,152,0.00047,0.000503,1 or 2
2021,Guinea,720,0,0,1 or 2
2021,Sierra Leone,720,0,0,1 or 2
2021,Mauritania,720,0,0,1 or 2
