year,recipient_name,sector_code,usd_disbursement,usd_disbursement_deflated,climate_adaptation
2018,Mexico,232,0.019166,0.020004,1 or 2
2018,Mexico,312,0.007234,0.008343,1 or 2
2018,Indonesia,313,0.065136,0.069578,1 or 2
2018,Zambia,231,0.489661,0.483656,1 or 2
2018,Indonesia,151,29.190675,31.885654,1 or 2
2018,Myanmar,152,0.22054,0.215635,1 or 2
2018,Tanzania,410,23.072281,24.747335,1 or 2
2018,"Asia, regional",250,0.963584,1.074551,1 or 2
2018,"Asia, regional",151,25.379324,25.508662,1 or 2
2018,Paraguay,430,1.49435,1.500497,1 or 2
2018,Bolivia,430,11.829255,11.734619,1 or 2
2018,Solomon Islands,122,0.049863,0.048754,1 or 2
2018,"Bilateral, unspecified",220,3.042279,2.994861,1 or 2
2018,Ethiopia,151,14.760664,14.16221,1 or 2
2018,Tanzania,122,4.794878,4.929878,1 or 2
2018,"South America, regional",410,15.70418,15.923455,1 or 2
2018,"Bilateral, unspecified",331,43.234228,44.190687,1 or 2
2018,Tanzania,151,8.556646,8.68884,1 or 2
2018,Ukraine,236,1.150695,1.125099,1 or 2
2018,Mali,312,7.58276,7.414092,1 or 2
2018,Mali,410,11.502781,11.681532,1 or 2
2018,Sudan,232,0.374081,0.36576,1 or 2
2018,Zambia,410,7.965487,8.233968,1 or 2
2018,"South of Sahara, regional",331,12.143108,12.363011,1 or 2
2018,Somalia,331,0.342561,0.334942,1 or 2
2018,West Bank and Gaza Strip,430,11.285653,11.025697,1 or 2
2018,Ethiopia,232,0.763998,0.749514,1 or 2
2018,"South America, regional",130,0.114354,0.111811,1 or 2
2018,"Middle East, regional",140,7.971794,7.816985,1 or 2
2018,"Asia, regional",313,5.082365,5.250811,1 or 2
2018,Moldova,410,0.664344,0.649566,1 or 2
2018,Rwanda,430,8.903379,9.111221,1 or 2
2018,Ethiopia,740,4.424202,4.567937,1 or 2
2018,"Asia, regional",321,83.855451,87.245217,1 or 2
2018,Sierra Leone,430,0.375238,0.375527,1 or 2
2018,Somalia,151,7.533066,7.376616,1 or 2
2018,Somalia,121,0.431511,0.421912,1 or 2
2018,Bolivia,151,7.110508,7.109717,1 or 2
2018,India,121,0.013425,0.013126,1 or 2
2018,Thailand,151,1.175319,1.166277,1 or 2
2018,Guatemala,321,2.978555,2.918918,1 or 2
2018,Serbia,151,1.585628,1.585978,1 or 2
2018,Zimbabwe,232,0.676169,0.661128,1 or 2
2018,Albania,410,6.99042,6.895126,1 or 2
2018,Burkina Faso,151,3.291297,3.204592,1 or 2
2018,"Africa, regional",312,22.922721,23.078809,1 or 2
2018,Colombia,151,2.586615,2.751216,1 or 2
2018,Peru,151,10.075521,10.127753,1 or 2
2018,West Bank and Gaza Strip,410,0.539614,0.528492,1 or 2
2018,Egypt,151,0.240173,0.23483,1 or 2
2018,South Africa,410,2.983135,3.010999,1 or 2
2018,Democratic Republic of the Congo,232,1.582066,1.592398,1 or 2
2018,"Africa, regional",232,22.242061,24.180757,1 or 2
2018,Cambodia,151,0.977405,0.955489,1 or 2
2018,Liberia,232,0.50818,0.496877,1 or 2
2018,Bangladesh,151,16.508581,16.807233,1 or 2
2018,Paraguay,151,1.271323,1.297249,1 or 2
2018,Ukraine,410,3.55284,3.499462,1 or 2
2018,"South of Sahara, regional",232,13.872645,13.721319,1 or 2
2018,Nicaragua,121,0.013425,0.013126,1 or 2
2018,Rwanda,410,8.950467,9.306155,1 or 2
2018,Zimbabwe,430,9.82607,9.737518,1 or 2
2018,Guatemala,151,1.268012,1.263415,1 or 2
2018,Somalia,232,0.770941,0.765537,1 or 2
2018,Guatemala,130,0.327193,0.353115,1 or 2
2018,Bangladesh,130,9.692293,10.087921,1 or 2
2018,Nicaragua,151,1.400447,1.430998,1 or 2
2018,Mozambique,430,21.189533,21.311558,1 or 2
2018,Lebanon,151,1.303049,1.256164,1 or 2
2018,Burkina Faso,312,4.353412,4.486367,1 or 2
2018,Senegal,410,0.347123,0.348363,1 or 2
2018,Burkina Faso,232,11.479535,11.328492,1 or 2
2018,"Africa, regional",111,1.901536,2.150549,1 or 2
2018,Senegal,232,5.295443,5.223371,1 or 2
2018,Bosnia and Herzegovina,410,1.178677,1.152459,1 or 2
2018,Mali,160,2.690663,2.707418,1 or 2
2018,Myanmar,151,69.176117,69.641395,1 or 2
2018,Liberia,313,0.381861,0.373367,1 or 2
2018,Egypt,430,3.054969,3.035405,1 or 2
2018,Paraguay,130,0.164169,0.160518,1 or 2
2018,Somalia,321,2.227218,2.17871,1 or 2
2018,Mali,430,11.952313,13.301894,1 or 2
2018,Côte d'Ivoire,232,0.887814,0.87692,1 or 2
2018,Kenya,321,7.248965,7.786214,1 or 2
2018,Somalia,250,0.863021,0.843825,1 or 2
2018,Democratic Republic of the Congo,151,4.785374,4.824847,1 or 2
2018,Namibia,410,11.402546,11.461918,1 or 2
2018,"Asia, regional",312,9.898576,9.218893,1 or 2
2018,Somalia,240,0.863021,0.843825,1 or 2
2018,Honduras,130,0.01433,0.014011,1 or 2
2018,Moldova,151,1.215985,1.272174,1 or 2
2018,Sierra Leone,232,0.025262,0.024947,1 or 2
2018,Democratic Republic of the Congo,113,0.704734,0.68874,1 or 2
2018,Tanzania,231,0.023014,0.022502,1 or 2
2018,Zimbabwe,410,10.424198,10.829551,1 or 2
2018,Mozambique,151,6.957616,6.856045,1 or 2
2018,Mali,232,1.450391,1.417196,1 or 2
2018,Peru,130,0.12435,0.121584,1 or 2
2018,Cambodia,121,0.044877,0.043879,1 or 2
2018,Thailand,130,0.034106,0.033347,1 or 2
2018,"South of Sahara, regional",321,0.074679,0.076092,1 or 2
2018,"Middle East, regional",311,8.872274,9.089267,1 or 2
2018,Cambodia,430,12.039147,12.38995,1 or 2
2018,Zambia,232,6.4486,6.389784,1 or 2
2018,Bolivia,121,0.044877,0.043879,1 or 2
2018,Ukraine,231,1.432437,1.420612,1 or 2
2018,Tanzania,232,1.948421,1.987808,1 or 2
2018,India,430,38.292212,40.068914,1 or 2
2018,Kosovo,312,0.385049,0.378996,1 or 2
2018,Belarus,250,0.577572,0.564725,1 or 2
2018,Sri Lanka,151,1.053577,1.067696,1 or 2
2018,Zambia,151,4.254166,4.260222,1 or 2
2018,Uganda,232,0.108281,0.10322,1 or 2
2018,Bosnia and Herzegovina,250,0.295032,0.310644,1 or 2
2018,Kenya,740,14.167267,14.048849,1 or 2
2018,Bangladesh,121,7.168495,7.395244,1 or 2
2018,Burkina Faso,130,0.377781,0.3795,1 or 2
2018,"Middle East, regional",151,47.877167,48.119352,1 or 2
2018,"South of Sahara, regional",151,7.369461,7.428514,1 or 2
2018,Cambodia,410,11.322862,11.517388,1 or 2
2018,"Africa, regional",321,9.083583,9.362013,1 or 2
2018,Togo,430,1.074445,1.078672,1 or 2
2018,Mali,730,3.422591,3.364758,1 or 2
2018,Uganda,151,2.028081,2.020274,1 or 2
2018,Zimbabwe,151,0.691213,0.675838,1 or 2
2018,Zimbabwe,130,0.154133,0.160745,1 or 2
2018,West Bank and Gaza Strip,151,0.675871,0.660795,1 or 2
2018,Kosovo,430,2.338044,2.3383,1 or 2
2018,Honduras,151,7.727598,8.04537,1 or 2
2018,Paraguay,220,0.026547,0.025956,1 or 2
2018,Serbia,321,0.820756,0.80283,1 or 2
2018,Ukraine,151,5.106663,5.152992,1 or 2
2018,Cambodia,111,1.150695,1.125099,1 or 2
2018,Rwanda,232,2.191045,2.248511,1 or 2
2018,Sri Lanka,121,0.013425,0.013126,1 or 2
2018,Vanuatu,122,1.153681,1.263072,1 or 2
2018,"Oceania, regional",151,2.494941,2.519622,1 or 2
2018,"Middle East, regional",232,1.150695,1.125099,1 or 2
2018,"South of Sahara, regional",313,3.275669,3.257366,1 or 2
2018,"South of Sahara, regional",236,8.054865,7.875696,1 or 2
2018,Colombia,152,0.74569,0.79371,1 or 2
2018,Moldova,430,1.951935,1.91651,1 or 2
2018,Lebanon,430,1.43291,1.406056,1 or 2
2018,Haiti,720,1.957796,2.309503,1 or 2
2018,India,231,0.126649,0.133175,1 or 2
2018,"Asia, regional",160,2.518432,2.581459,1 or 2
2018,Somalia,140,5.478916,5.496784,1 or 2
2018,Georgia,160,1.286432,1.266061,1 or 2
2018,"Oceania, regional",313,23.769254,24.337443,1 or 2
2018,Kenya,232,0.109025,0.103929,1 or 2
2018,Zimbabwe,122,1.292335,1.265273,1 or 2
2018,Uganda,321,1.656357,1.627639,1 or 2
2018,Moldova,321,2.646599,2.587729,1 or 2
2018,Bolivia,322,0.601248,0.625367,1 or 2
2018,Tanzania,250,6.559286,6.736006,1 or 2
2018,Liberia,122,0.898896,0.947335,1 or 2
2018,Malawi,740,6.504727,6.740334,1 or 2
2018,Mozambique,122,0.865544,0.895978,1 or 2
2018,Niger,740,0.828128,0.822401,1 or 2
2018,Ethiopia,122,11.680533,13.121849,1 or 2
2018,Liberia,151,0.2555,0.25339,1 or 2
2018,Guatemala,740,0.102361,0.096801,1 or 2
2018,Malawi,430,2.282725,2.418397,1 or 2
2018,Zambia,122,1.580677,1.624882,1 or 2
2018,Mozambique,720,2.113223,2.18712,1 or 2
2018,South Sudan,122,25.492064,26.517543,1 or 2
2018,Tanzania,160,29.697118,30.880172,1 or 2
2018,Tanzania,121,9.227732,9.060979,1 or 2
2018,Uganda,113,2.502425,2.458687,1 or 2
2018,Viet Nam,122,0.236044,0.231756,1 or 2
2018,Ethiopia,231,0.023604,0.023176,1 or 2
2018,Ethiopia,720,89.486879,92.425144,1 or 2
2018,Eritrea,311,1.945103,1.919555,1 or 2
2018,"Oceania, regional",410,30.904753,31.386151,1 or 2
2018,Malawi,122,3.437121,3.551408,1 or 2
2018,Mauritania,122,1.209949,1.153689,1 or 2
2018,Sudan,740,0.294583,0.289232,1 or 2
2018,Niger,430,17.552373,18.754128,1 or 2
2018,Nepal,151,8.575093,8.945011,1 or 2
2018,Malawi,730,0.455565,0.44729,1 or 2
2018,Somalia,740,13.258157,13.772394,1 or 2
2018,Malawi,160,8.567024,8.763696,1 or 2
2018,Burkina Faso,111,0.390491,0.392058,1 or 2
2018,Nicaragua,740,0.629743,0.636798,1 or 2
2018,"South America, regional",311,5.892477,5.982052,1 or 2
2018,Ecuador,311,5.839843,5.780226,1 or 2
2018,Grenada,140,0,0,1 or 2
2018,Mongolia,160,0,0,1 or 2
2018,El Salvador,312,0,0,1 or 2
2018,Kiribati,140,1.035866,1.047766,1 or 2
2018,"Caribbean & Central America, regional",410,21.26582,21.691076,1 or 2
2018,Namibia,311,5.847076,5.892427,1 or 2
2018,Kyrgyzstan,430,1.675699,1.708461,1 or 2
2018,Pakistan,410,15.362951,15.992679,1 or 2
2018,Pakistan,720,17.797833,18.537546,1 or 2
2018,Pakistan,730,2.379565,2.467595,1 or 2
2018,Ghana,312,2.116265,2.202642,1 or 2
2018,India,240,27.062316,27.627677,1 or 2
2018,"Caribbean, regional",410,10.64705,11.151815,1 or 2
2018,Zambia,160,0.041813,0.04355,1 or 2
2018,Nepal,210,43.228266,44.999794,1 or 2
2018,Kenya,121,0.666933,0.694653,1 or 2
2018,Kenya,122,2.168416,2.167676,1 or 2
2018,"Asia, regional",220,4.227392,4.182359,1 or 2
2018,"Caribbean, regional",122,10.977819,11.434082,1 or 2
2018,"Asia, regional",998,25.082472,26.124954,1 or 2
2018,Egypt,311,9.706696,9.767185,1 or 2
2018,Ethiopia,998,0.331365,0.346597,1 or 2
2018,"Africa, regional",231,9.284194,9.414005,1 or 2
2018,"Africa, regional",236,0.316368,0.329517,1 or 2
2018,Afghanistan,520,11.152698,11.723443,1 or 2
2018,Nigeria,998,0,0,1 or 2
2018,"Africa, regional",740,2.899267,3.018025,1 or 2
2018,"Caribbean, regional",232,13.692775,14.735621,1 or 2
2018,India,250,1.398257,1.458686,1 or 2
2018,Zambia,130,2.634243,2.757762,1 or 2
2018,Bangladesh,112,81.038835,84.364392,1 or 2
2018,Bangladesh,113,16.006403,16.671663,1 or 2
2018,Bangladesh,122,12.777468,13.290698,1 or 2
2018,"Oceania, regional",240,2.921487,3.042911,1 or 2
2018,Rwanda,122,1.014341,1.058728,1 or 2
2018,Rwanda,321,1.477536,1.538068,1 or 2
2018,Sierra Leone,140,25.831364,26.905014,1 or 2
2018,India,998,0.29361,0.30626,1 or 2
2018,South Sudan,520,16.059246,16.349417,1 or 2
2018,West Bank and Gaza Strip,231,1.305689,1.359956,1 or 2
2018,West Bank and Gaza Strip,232,1.262388,1.262787,1 or 2
2018,West Bank and Gaza Strip,331,0.097668,0.101726,1 or 2
2018,Myanmar,240,13.462582,14.277805,1 or 2
2018,Kenya,130,9.404855,9.795742,1 or 2
2018,Kenya,331,16.459594,17.180461,1 or 2
2018,Somalia,730,28.712633,29.846309,1 or 2
2018,Somalia,720,74.832516,77.940583,1 or 2
2018,Uganda,130,1.053282,1.123059,1 or 2
2018,Rwanda,322,1.908549,1.973714,1 or 2
2018,Bangladesh,720,107.231457,111.67797,1 or 2
2018,Malawi,130,1.052316,1.19964,1 or 2
2018,South Sudan,151,3.568946,3.717279,1 or 2
2018,South Sudan,720,104.552443,108.866869,1 or 2
2018,Kenya,250,3.519238,3.683487,1 or 2
2018,Rwanda,331,7.520375,7.832939,1 or 2
2018,"Africa, regional",122,3.389178,3.52787,1 or 2
2018,"Africa, regional",520,0.34574,0.360109,1 or 2
2018,Indonesia,114,1.012659,1.035278,1 or 2
2018,Indonesia,250,1.04222,1.063875,1 or 2
2018,Indonesia,331,2.224336,2.250656,1 or 2
2018,Malawi,720,0.262122,0.273015,1 or 2
2018,Ghana,250,1.904157,2.028985,1 or 2
2018,India,151,6.877058,6.933662,1 or 2
2018,"Africa, regional",240,17.077191,17.134327,1 or 2
2018,Democratic Republic of the Congo,321,0.42678,0.446668,1 or 2
2018,"Bilateral, unspecified",323,5.586232,5.73568,1 or 2
2018,"South of Sahara, regional",160,54.4939,53.214375,1 or 2
2018,"South of Sahara, regional",720,38.008426,39.492324,1 or 2
2018,Malawi,151,0.347364,0.363332,1 or 2
2018,Pakistan,151,13.862597,14.335816,1 or 2
2018,South Sudan,730,5.116487,5.28178,1 or 2
2018,Pakistan,112,27.783499,28.938245,1 or 2
2018,"Bilateral, unspecified",236,0.674531,0.668876,1 or 2
2018,"Caribbean, regional",140,5.488287,5.716626,1 or 2
2018,"Caribbean, regional",210,73.520421,76.576093,1 or 2
2018,"Caribbean, regional",311,23.185518,24.6233,1 or 2
2018,"Caribbean, regional",430,11.115001,12.051106,1 or 2
2018,Nepal,730,6.628311,6.888125,1 or 2
2018,Rwanda,151,7.294069,7.39958,1 or 2
2018,South Sudan,430,3.749776,3.856785,1 or 2
2018,"South Asia, regional",121,1.14316,1.190672,1 or 2
2018,Kenya,160,7.482091,7.992361,1 or 2
2018,Pakistan,122,10.337945,10.328141,1 or 2
2018,Pakistan,152,2.607875,2.716264,1 or 2
2018,Tanzania,236,0.435279,0.453369,1 or 2
2018,Malawi,321,0.495486,0.499958,1 or 2
2018,Mozambique,520,4.083043,4.231918,1 or 2
2018,Zambia,240,0.659251,0.686651,1 or 2
2018,Zambia,250,1.481468,1.546343,1 or 2
2018,Zambia,321,1.737593,1.814974,1 or 2
2018,Somalia,236,0.450783,0.469518,1 or 2
2018,South Africa,311,0.719552,0.737964,1 or 2
2018,Nigeria,210,0,0,1 or 2
2018,Nigeria,430,0.928135,0.959116,1 or 2
2018,China (People's Republic of),232,0.116187,0.117062,1 or 2
2018,Myanmar,720,17.581999,18.312746,1 or 2
2018,Nigeria,151,4.16459,4.390916,1 or 2
2018,Pakistan,998,214.783987,223.552089,1 or 2
2018,Madagascar,312,2.505678,2.582162,1 or 2
2018,India,236,15.379745,16.00746,1 or 2
2018,Saint Helena,410,0.069052,0.071921,1 or 2
2018,"Bilateral, unspecified",520,70.615906,73.327064,1 or 2
2018,Tanzania,112,0.70199,0.731402,1 or 2
2018,Tanzania,113,0.840784,0.880117,1 or 2
2018,Congo,151,0.334225,0.342342,1 or 2
2018,Congo,312,1.0004,1.041979,1 or 2
2018,Congo,331,0.40016,0.416792,1 or 2
2018,Congo,410,1.000577,1.007095,1 or 2
2018,Malawi,121,0.304855,0.317526,1 or 2
2018,Costa Rica,311,2.721496,2.829173,1 or 2
2018,Kenya,240,0.414566,0.431786,1 or 2
2018,Cameroon,321,0.541812,0.55107,1 or 2
2018,South Sudan,740,5.583237,5.812438,1 or 2
2018,Ghana,210,0.16206,0.168795,1 or 2
2018,Afghanistan,740,10.311968,10.73567,1 or 2
2018,Montserrat,410,0.182673,0.190265,1 or 2
2018,Myanmar,730,7.96843,8.235277,1 or 2
2018,Colombia,430,244.466369,237.513255,1 or 2
2018,"South of Sahara, regional",998,0.616801,0.647501,1 or 2
2018,Uganda,520,2.624671,2.656756,1 or 2
2018,Mozambique,231,1.037001,1.123309,1 or 2
2018,Afghanistan,730,24.88874,25.335615,1 or 2
2018,Liberia,312,2.256079,2.237834,1 or 2
2018,Liberia,331,0.018934,0.01972,1 or 2
2018,"Asia, regional",121,0.838998,0.967568,1 or 2
2018,Rwanda,240,3.071086,3.198726,1 or 2
2018,Malawi,520,9.108176,9.784632,1 or 2
2018,Guyana,151,0.093385,0.094566,1 or 2
2018,Guyana,312,0.024693,0.02572,1 or 2
2018,Guyana,331,0.030867,0.03215,1 or 2
2018,Guyana,410,0.050922,0.057993,1 or 2
2018,"America, regional",312,11.079747,11.47036,1 or 2
2018,Uganda,121,0.032726,0.037583,1 or 2
2018,Uzbekistan,140,7.56032,7.465926,1 or 2
2018,Lebanon,240,92.752272,96.537867,1 or 2
2018,Kyrgyzstan,140,3.537021,3.676233,1 or 2
2018,Azerbaijan,998,22.106692,23.008955,1 or 2
2018,Kazakhstan,140,15.278365,15.897162,1 or 2
2018,Egypt,998,1e-06,1e-06,1 or 2
2018,Albania,998,139.268618,144.952495,1 or 2
2018,Kyrgyzstan,240,1.515403,1.577253,1 or 2
2018,Türkiye,240,75.560015,78.643924,1 or 2
2018,Armenia,140,53.35534,53.648482,1 or 2
2018,Tajikistan,240,0.481532,0.501185,1 or 2
2018,Jordan,140,165.046547,161.770238,1 or 2
2018,Bosnia and Herzegovina,998,0,0,1 or 2
2018,Mongolia,322,0,0,1 or 2
2018,Turkmenistan,321,0.974861,1.014649,1 or 2
2018,Ukraine,311,46.911742,48.83649,1 or 2
2018,Kazakhstan,998,22.378143,23.291485,1 or 2
2018,Montenegro,160,3.859318,4.016832,1 or 2
2018,Serbia,140,5.923061,6.058271,1 or 2
2018,Türkiye,998,82.713325,86.089191,1 or 2
2018,Morocco,322,0,0,1 or 2
2018,Kyrgyzstan,322,0.145954,0.144442,1 or 2
2018,Moldova,240,0,0,1 or 2
2018,Moldova,998,5.368819,5.587942,1 or 2
2018,Tajikistan,998,5e-06,6e-06,1 or 2
2018,Kyrgyzstan,998,0.128824,0.135598,1 or 2
2018,Kazakhstan,232,0,0,1 or 2
2018,Türkiye,321,50.749439,52.82073,1 or 2
2018,Tajikistan,140,8.750185,9.062887,1 or 2
2018,Jordan,160,0,0,1 or 2
2018,Morocco,240,0,0,1 or 2
2018,Tajikistan,232,0,0,1 or 2
2018,Morocco,232,0.141208,0.146155,1 or 2
2018,Serbia,998,0.009236,0.008951,1 or 2
2018,Jordan,998,19.992919,20.808911,1 or 2
2018,Mongolia,232,0,0,1 or 2
2018,Montenegro,998,0,0,1 or 2
2018,Georgia,232,1.085423,1.134248,1 or 2
2018,Kosovo,998,0,0,1 or 2
2018,Ukraine,321,3.266966,3.400595,1 or 2
2018,Türkiye,232,44.450608,46.264817,1 or 2
2018,Serbia,160,36.341969,37.819937,1 or 2
2018,Jordan,332,24.73386,25.743349,1 or 2
2018,Armenia,240,0,0,1 or 2
2018,Uzbekistan,998,0,0,1 or 2
2018,Morocco,210,13.044966,13.576635,1 or 2
2018,Albania,140,13.556047,13.945113,1 or 2
2018,Georgia,332,6.362563,6.622245,1 or 2
2018,Bosnia and Herzegovina,232,0,0,1 or 2
2018,Solomon Islands,740,1.302131,1.420422,1 or 2
2018,Lao People's Democratic Republic,313,0.261543,0.294867,1 or 2
2018,Vanuatu,410,0.063061,0.069182,1 or 2
2018,Antigua and Barbuda,410,0,0,1 or 2
2018,Palau,152,0.017084,0.018794,1 or 2
2018,Myanmar,232,2.135448,2.254008,1 or 2
2018,Serbia,410,6.172537,6.194415,1 or 2
2018,Fiji,111,6.237466,6.861876,1 or 2
2018,Kiribati,430,1.892281,1.970115,1 or 2
2018,"South & Central Asia, regional",140,6.037686,6.642096,1 or 2
2018,"South & Central Asia, regional",311,2.319822,2.459603,1 or 2
2018,"South & Central Asia, regional",430,0.224257,0.246706,1 or 2
2018,Kiribati,313,0.205771,0.20754,1 or 2
2018,"Oceania, regional",520,0.096624,0.106297,1 or 2
2018,Kiribati,152,0.026473,0.029124,1 or 2
2018,Kiribati,321,0.187062,0.205788,1 or 2
2018,Venezuela,140,0.000368,0.000405,1 or 2
2018,Sao Tome and Principe,312,0,0,1 or 2
2018,Togo,410,2.368547,2.339453,1 or 2
2018,Kiribati,111,0.044864,0.049356,1 or 2
2018,Kiribati,151,0.35412,0.379991,1 or 2
2018,Papua New Guinea,311,0.459328,0.475408,1 or 2
2018,Vanuatu,720,0.303481,0.333861,1 or 2
2018,Lesotho,140,0.367776,0.365392,1 or 2
2018,Papua New Guinea,114,3.497297,3.847399,1 or 2
2018,Papua New Guinea,151,63.578775,69.942599,1 or 2
2018,Papua New Guinea,250,0.269023,0.295954,1 or 2
2018,Cook Islands,740,0.299198,0.32915,1 or 2
2018,"Oceania, regional",740,1.015719,1.065967,1 or 2
2018,Philippines,114,0.011147,0.012239,1 or 2
2018,Philippines,740,2.466386,2.790609,1 or 2
2018,Solomon Islands,210,3.754728,4.045524,1 or 2
2018,Fiji,152,0.21851,0.240385,1 or 2
2018,Vanuatu,430,4.143085,4.542552,1 or 2
2018,Eswatini,410,0,0,1 or 2
2018,"South America, regional",140,5.12522,5.188432,1 or 2
2018,Cuba,410,0.252069,0.276794,1 or 2
2018,"Far East Asia, regional",111,0.318231,0.350087,1 or 2
2018,"Far East Asia, regional",151,0.759612,0.827342,1 or 2
2018,"Far East Asia, regional",321,0.39237,0.419183,1 or 2
2018,"Far East Asia, regional",331,0.575998,0.633658,1 or 2
2018,Tonga,152,0.058213,0.064041,1 or 2
2018,China (People's Republic of),312,33.86138,34.302465,1 or 2
2018,Marshall Islands,152,0.023471,0.02582,1 or 2
2018,Belize,410,1.199028,1.239007,1 or 2
2018,"South & Central Asia, regional",331,0.004816,0.005298,1 or 2
2018,Solomon Islands,313,0.152203,0.163674,1 or 2
2018,Tuvalu,111,0.115068,0.126587,1 or 2
2018,Tuvalu,121,0.109012,0.119925,1 or 2
2018,Tuvalu,151,0.278586,0.306475,1 or 2
2018,Solomon Islands,430,1.350477,1.468988,1 or 2
2018,Jamaica,410,5.18056,5.423562,1 or 2
2018,Vanuatu,160,1.288693,1.404833,1 or 2
2018,"Oceania, regional",121,5.60245,6.16329,1 or 2
2018,Sri Lanka,321,0.02241,0.024653,1 or 2
2018,Tuvalu,140,0,0,1 or 2
2018,Marshall Islands,410,0.052905,0.055465,1 or 2
2018,Papua New Guinea,321,0.02241,0.024653,1 or 2
2018,Tokelau,152,0.000971,0.001068,1 or 2
2018,Sao Tome and Principe,430,0,0,1 or 2
2018,Samoa,152,0.066266,0.072899,1 or 2
2018,Malaysia,151,0.005227,0.005727,1 or 2
2018,Niue,152,0.0013,0.00143,1 or 2
2018,Micronesia,152,0.006372,0.00701,1 or 2
2018,China (People's Republic of),151,4.190497,4.220897,1 or 2
2018,North Macedonia,410,48.157577,47.662526,1 or 2
2018,Indonesia,122,2.139507,2.353685,1 or 2
2018,Indonesia,130,3.265507,3.65231,1 or 2
2018,Afghanistan,122,8.332774,9.166942,1 or 2
2018,Vanuatu,313,0.110091,0.121112,1 or 2
2018,Timor-Leste,321,0.067026,0.064492,1 or 2
2018,Cook Islands,152,0.012886,0.014176,1 or 2
2018,Cambodia,313,6.209789,6.14296,1 or 2
2018,Botswana,140,0.003008,0.003309,1 or 2
2018,Samoa,430,0.122306,0.13455,1 or 2
2018,Timor-Leste,140,0.755093,0.764808,1 or 2
2018,Solomon Islands,152,0.139337,0.153285,1 or 2
2018,Myanmar,520,3.031933,3.225216,1 or 2
2018,"Oceania, regional",430,12.842219,13.809958,1 or 2
2018,Nauru,152,0.005655,0.006221,1 or 2
2018,Morocco,410,5.56393,5.610115,1 or 2
2018,Tonga,740,0.395732,0.435347,1 or 2
2018,Vanuatu,151,0.874668,0.976188,1 or 2
2018,Vanuatu,250,0.177631,0.209373,1 or 2
2018,Niue,410,0.024011,0.026414,1 or 2
2018,Lao People's Democratic Republic,232,0.324646,0.353239,1 or 2
2018,Nauru,410,0.024011,0.026414,1 or 2
2018,Kiribati,160,3.945453,4.340418,1 or 2
2018,Madagascar,140,5.864889,5.711602,1 or 2
2018,Cook Islands,410,0.024011,0.026414,1 or 2
2018,Tonga,410,4.010751,4.170929,1 or 2
2018,Georgia,410,2.602367,2.681507,1 or 2
2018,Vanuatu,121,2.55121,2.806602,1 or 2
2018,Vanuatu,740,0.621699,0.677406,1 or 2
2018,Algeria,410,6.549802,6.5743,1 or 2
2018,Pakistan,231,4.194674,4.548923,1 or 2
2018,Timor-Leste,250,1.416402,1.562793,1 or 2
2018,Maldives,140,0.109913,0.114534,1 or 2
2018,Azerbaijan,410,0.002455,0.002192,1 or 2
2018,Sri Lanka,410,1.397059,1.465741,1 or 2
2018,Fiji,321,0.067026,0.064492,1 or 2
2018,Pakistan,321,0.022411,0.024655,1 or 2
2018,Tuvalu,152,0.013931,0.015326,1 or 2
2018,Tonga,250,0.013142,0.014457,1 or 2
2018,Dominican Republic,140,1.455392,1.422533,1 or 2
2018,Jordan,410,4.174513,4.238506,1 or 2
2018,Dominica,430,0,0,1 or 2
2018,Samoa,323,1.558003,1.713969,1 or 2
2018,Philippines,151,122.700844,119.062883,1 or 2
2018,Vanuatu,152,0.063255,0.069588,1 or 2
2018,Papua New Guinea,152,0.09327,0.102606,1 or 2
2018,"Far East Asia, regional",231,0.501809,0.552044,1 or 2
